GEOG_ID,AIRO_AI_ID,ED_Ward,ED_WARD_ID,County_UD,Country,House/Bungalow,Flat/Apartment/BedSit,Caravan/Mobile home/Temperory,% House/Bungalow,% Flat/Apartment/BedSit,% Caravan/Mobile home/Temperory
217162013,13639,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,119,0,0,100,0,0
217162014,13640,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,72,8,0,90,10,0
217162015,13641,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,70,6,0,92.1,7.9,0
217162016,13642,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,21,39,0,35,65,0
217162017,13643,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,93,0,0,100,0,0
217162018,13644,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,65,16,0,80.2,19.8,0
217162019,13645,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,43,14,0,75.4,24.6,0
217162020,13646,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,62,0,0,100,0,0
217162021,13647,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,73,0,0,100,0,0
217162022,13648,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,71,0,0,100,0,0
217162023,13649,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,83,0,0,100,0,0
217162024,13650,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,61,7,0,89.7,10.3,0
217162025,13651,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,73,12,0,85.9,14.1,0
217162026,13652,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,32,43,0,42.7,57.3,0
217162027,13653,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,104,10,0,91.2,8.8,0
217162028,13654,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,74,3,0,96.1,3.9,0
217162029,13655,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,57,25,0,69.5,30.5,0
217162030,13656,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,97,9,0,91.5,8.5,0
217162031,13657,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,72,14,0,83.7,16.3,0
217162032,13658,004 Thurles Urban,004 Thurles Urban,Tipperary North,RoI,94,0,0,100,0,0
217163001,13811,060 Timoney,060 Timoney,Tipperary North,RoI,130,0,0,100,0,0
217164001,13943,087 Tipperary East Urban,087 Tipperary East Urban,Tipperary South,RoI,67,2,0,97.1,2.9,0
217164002,13944,087 Tipperary East Urban,087 Tipperary East Urban,Tipperary South,RoI,75,0,0,100,0,0
217164003,13945,087 Tipperary East Urban,087 Tipperary East Urban,Tipperary South,RoI,104,0,0,100,0,0
217164004,13946,087 Tipperary East Urban,087 Tipperary East Urban,Tipperary South,RoI,64,1,0,98.5,1.5,0
217164005,13947,087 Tipperary East Urban,087 Tipperary East Urban,Tipperary South,RoI,86,1,0,98.9,1.1,0
217164006,13948,087 Tipperary East Urban,087 Tipperary East Urban,Tipperary South,RoI,90,0,0,100,0,0
217164007,13949,087 Tipperary East Urban,087 Tipperary East Urban,Tipperary South,RoI,117,2,0,98.3,1.7,0
217164008,13950,087 Tipperary East Urban,087 Tipperary East Urban,Tipperary South,RoI,98,0,0,100,0,0
217164009,13951,087 Tipperary East Urban,087 Tipperary East Urban,Tipperary South,RoI,39,26,0,60,40,0
217164010,13952,087 Tipperary East Urban,087 Tipperary East Urban,Tipperary South,RoI,61,0,2,96.8,0,3.2
217164011,13953,087 Tipperary East Urban,087 Tipperary East Urban,Tipperary South,RoI,87,12,0,87.9,12.1,0
217164012,13954,087 Tipperary East Urban,087 Tipperary East Urban,Tipperary South,RoI,81,2,0,97.6,2.4,0
217165001,14207,177 Tipperary Rural,177 Tipperary Rural,Tipperary South,RoI,81,1,1,97.6,1.2,1.2
217165002,14208,177 Tipperary Rural,177 Tipperary Rural,Tipperary South,RoI,115,1,0,99.1,0.9,0
217165003,14209,177 Tipperary Rural,177 Tipperary Rural,Tipperary South,RoI,71,0,0,100,0,0
217165004,14210,177 Tipperary Rural,177 Tipperary Rural,Tipperary South,RoI,140,0,0,100,0,0
217165005,14211,177 Tipperary Rural,177 Tipperary Rural,Tipperary South,RoI,77,0,0,100,0,0
217165006,14212,177 Tipperary Rural,177 Tipperary Rural,Tipperary South,RoI,114,0,0,100,0,0
217165007,14213,177 Tipperary Rural,177 Tipperary Rural,Tipperary South,RoI,83,0,0,100,0,0
217165008,14214,177 Tipperary Rural,177 Tipperary Rural,Tipperary South,RoI,72,8,0,90,10,0
217166001,13955,088 Tipperary West Urban,088 Tipperary West Urban,Tipperary South,RoI,72,0,0,100,0,0
217166002,13956,088 Tipperary West Urban,088 Tipperary West Urban,Tipperary South,RoI,78,2,0,97.5,2.5,0
217166003,13957,088 Tipperary West Urban,088 Tipperary West Urban,Tipperary South,RoI,46,18,0,71.9,28.1,0
217166004,13958,088 Tipperary West Urban,088 Tipperary West Urban,Tipperary South,RoI,46,0,0,100,0,0
217166005,13959,088 Tipperary West Urban,088 Tipperary West Urban,Tipperary South,RoI,100,0,0,100,0,0
217166006,13960,088 Tipperary West Urban,088 Tipperary West Urban,Tipperary South,RoI,75,1,0,98.7,1.3,0
217166007,13961,088 Tipperary West Urban,088 Tipperary West Urban,Tipperary South,RoI,37,25,0,59.7,40.3,0
217166008,13962,088 Tipperary West Urban,088 Tipperary West Urban,Tipperary South,RoI,52,18,0,74.3,25.7,0
217166009,13963,088 Tipperary West Urban,088 Tipperary West Urban,Tipperary South,RoI,81,3,0,96.4,3.6,0
217166010,13964,088 Tipperary West Urban,088 Tipperary West Urban,Tipperary South,RoI,60,0,0,100,0,0
217166011,13965,088 Tipperary West Urban,088 Tipperary West Urban,Tipperary South,RoI,96,1,0,99,1,0
217167001,14087,129 Tubbrid,129 Tubbrid,Tipperary South,RoI,104,1,2,97.2,0.9,1.9
217167002,14088,129 Tubbrid,129 Tubbrid,Tipperary South,RoI,102,1,1,98.1,1,1
217168001,14089,130 Tullaghmelan,130 Tullaghmelan,Tipperary South,RoI,113,3,0,97.4,2.6,0
217168002,14090,130 Tullaghmelan,130 Tullaghmelan,Tipperary South,RoI,88,0,0,100,0,0
217168003,14091,130 Tullaghmelan,130 Tullaghmelan,Tipperary South,RoI,89,4,0,95.7,4.3,0
217168004,14092,130 Tullaghmelan,130 Tullaghmelan,Tipperary South,RoI,78,0,0,100,0,0
217169001,14093,131 Tullaghorton,131 Tullaghorton,Tipperary South,RoI,93,1,1,97.9,1.1,1.1
217170001,14037,116 Tullamain,116 Tullamain,Tipperary South,RoI,75,0,0,100,0,0
217170002,14038,116 Tullamain,116 Tullamain,Tipperary South,RoI,73,1,0,98.6,1.4,0
217170003,14039,116 Tullamain,116 Tullamain,Tipperary South,RoI,91,0,0,100,0,0
217171001,13862,080 Twomileborris,080 Twomileborris,Tipperary North,RoI,132,0,0,100,0,0
217171002,13863,080 Twomileborris,080 Twomileborris,Tipperary North,RoI,133,0,1,99.3,0,0.7
217172001,13864,081 Upperchurch,081 Upperchurch,Tipperary North,RoI,114,0,0,100,0,0
217173001,13692,023 Uskane,023 Uskane,Tipperary North,RoI,85,0,0,100,0,0
217174001,13774,051 Youghalarra,051 Youghalarra,Tipperary North,RoI,106,0,2,98.1,0,1.9
217174002,13775,051 Youghalarra,051 Youghalarra,Tipperary North,RoI,81,1,0,98.8,1.2,0
217174003,13776,051 Youghalarra,051 Youghalarra,Tipperary North,RoI,108,1,0,99.1,0.9,0
217175001,14002,104 Fethard,104 Fethard,Tipperary South,RoI,93,3,1,95.9,3.1,1
217175002,14003,104 Fethard,104 Fethard,Tipperary South,RoI,51,1,0,98.1,1.9,0
217175003,14004,104 Fethard,104 Fethard,Tipperary South,RoI,119,6,0,95.2,4.8,0
217175004,14005,104 Fethard,104 Fethard,Tipperary South,RoI,113,2,0,98.3,1.7,0
217176001,13899,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,79,10,0,88.8,11.2,0
217176002,13900,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,109,17,0,86.5,13.5,0
217176003,13901,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,107,1,0,99.1,0.9,0
217176004,13902,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,87,0,0,100,0,0
217176005,13903,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,106,0,0,100,0,0
217176006,13904,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,81,0,1,98.8,0,1.2
217176007,13905,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,85,3,0,96.6,3.4,0
217176008,13906,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,101,0,0,100,0,0
217176009,13907,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,138,0,0,100,0,0
217176010,13908,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,75,1,0,98.7,1.3,0
217176011,13909,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,124,0,0,100,0,0
217176012,13910,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,8,46,0,14.8,85.2,0
217176013,13911,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,14,80,0,14.9,85.1,0
217176014,13912,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,58,27,0,68.2,31.8,0
217176015,13913,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,17,45,0,27.4,72.6,0
217176016,13914,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,82,16,0,83.7,16.3,0
217176017,13915,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,99,7,0,93.4,6.6,0
217176018,13916,085 Clonmel East Urban,085 Clonmel East Urban,Tipperary South,RoI,60,36,0,62.5,37.5,0
217177001,13582,001 Nenagh East Urban,001 Nenagh East Urban,Tipperary North,RoI,70,3,0,95.9,4.1,0
217177002,13583,001 Nenagh East Urban,001 Nenagh East Urban,Tipperary North,RoI,115,1,0,99.1,0.9,0
217177003,13584,001 Nenagh East Urban,001 Nenagh East Urban,Tipperary North,RoI,77,0,0,100,0,0
217177004,13585,001 Nenagh East Urban,001 Nenagh East Urban,Tipperary North,RoI,50,15,0,76.9,23.1,0
217177005,13586,001 Nenagh East Urban,001 Nenagh East Urban,Tipperary North,RoI,99,3,0,97.1,2.9,0
217177006,13587,001 Nenagh East Urban,001 Nenagh East Urban,Tipperary North,RoI,82,20,0,80.4,19.6,0
217177007,13588,001 Nenagh East Urban,001 Nenagh East Urban,Tipperary North,RoI,76,0,0,100,0,0
217177008,13589,001 Nenagh East Urban,001 Nenagh East Urban,Tipperary North,RoI,30,49,0,38,62,0
217177009,13590,001 Nenagh East Urban,001 Nenagh East Urban,Tipperary North,RoI,51,9,0,85,15,0
217177010,13591,001 Nenagh East Urban,001 Nenagh East Urban,Tipperary North,RoI,66,7,0,90.4,9.6,0
217177011,13592,001 Nenagh East Urban,001 Nenagh East Urban,Tipperary North,RoI,68,1,0,98.6,1.4,0
217177012,13593,001 Nenagh East Urban,001 Nenagh East Urban,Tipperary North,RoI,62,6,0,91.2,8.8,0
217177013,13594,001 Nenagh East Urban,001 Nenagh East Urban,Tipperary North,RoI,75,1,0,98.7,1.3,0
217177014,13595,001 Nenagh East Urban,001 Nenagh East Urban,Tipperary North,RoI,102,2,1,97.1,1.9,1
227001001,14518,037 Annestown,037 Annestown,Waterford County,RoI,55,2,1,94.8,3.4,1.7
227001003,14520,037 Annestown,037 Annestown,Waterford County,RoI,81,0,0,100,0,0
227001005,14521,037 Annestown,037 Annestown,Waterford County,RoI,79,0,0,100,0,0
227002001,14475,019 Aird Mhór,019 Aird Mhór,Waterford County,RoI,60,0,1,98.4,0,1.6
227003002,14672,085 Ardmore,085 Ardmore,Waterford County,RoI,31,1,1,93.9,3,3
227003003,14673,085 Ardmore,085 Ardmore,Waterford County,RoI,50,0,0,100,0,0
227003004,14674,085 Ardmore,085 Ardmore,Waterford County,RoI,27,0,0,100,0,0
227003006,14675,085 Ardmore,085 Ardmore,Waterford County,RoI,93,2,0,97.9,2.1,0
227004001,14551,053 Ballyduff,053 Ballyduff,Waterford County,RoI,103,0,1,99,0,1
227005001,14444,003 Ballydurn,003 Ballydurn,Waterford County,RoI,59,0,0,100,0,0
227006001,14552,054 Ballyhane,054 Ballyhane,Waterford County,RoI,78,0,0,100,0,0
227006002,14553,054 Ballyhane,054 Ballyhane,Waterford County,RoI,79,0,1,98.8,0,1.3
227007001,14676,086 Ballyheeny,086 Ballyheeny,Waterford County,RoI,82,0,0,100,0,0
227007002,14677,086 Ballyheeny,086 Ballyheeny,Waterford County,RoI,112,1,2,97.4,0.9,1.7
227008001,14554,055 Ballyin,055 Ballyin,Waterford County,RoI,85,0,0,100,0,0
227008002,14555,055 Ballyin,055 Ballyin,Waterford County,RoI,87,1,1,97.8,1.1,1.1
227009001,14522,038 Ballylaneen,038 Ballylaneen,Waterford County,RoI,92,1,0,98.9,1.1,0
227010001,14464,013 Ballymacarbry,013 Ballymacarbry,Waterford County,RoI,68,0,0,100,0,0
227010002,14465,013 Ballymacarbry,013 Ballymacarbry,Waterford County,RoI,95,2,0,97.9,2.1,0
227011001,14476,020 Baile Mhac Airt,020 Baile Mhac Airt,Waterford County,RoI,56,0,0,100,0,0
227012001,14587,070 Ballynakill (part),070 Ballynakill (part),Waterford County,RoI,107,0,0,100,0,0
227013001,14556,056 Ballynamult,056 Ballynamult,Waterford County,RoI,61,1,0,98.4,1.6,0
227014001,14557,057 Ballysaggartmore,057 Ballysaggartmore,Waterford County,RoI,108,0,0,100,0,0
227015001,14478,021 Bohadoon,021 Bohadoon,Waterford County,RoI,93,0,0,100,0,0
227016001,14479,022 Cappagh,022 Cappagh,Waterford County,RoI,62,0,0,100,0,0
227016002,14480,022 Cappagh,022 Cappagh,Waterford County,RoI,64,0,0,100,0,0
227017002,14559,058 Cappoquin,058 Cappoquin,Waterford County,RoI,65,5,0,92.9,7.1,0
227017003,14560,058 Cappoquin,058 Cappoquin,Waterford County,RoI,75,4,0,94.9,5.1,0
227017005,14561,058 Cappoquin,058 Cappoquin,Waterford County,RoI,82,0,0,100,0,0
227017006,14562,058 Cappoquin,058 Cappoquin,Waterford County,RoI,109,1,1,98.2,0.9,0.9
227017007,14563,058 Cappoquin,058 Cappoquin,Waterford County,RoI,77,1,3,95.1,1.2,3.7
227018001,14445,004 Carrickbeg Rural,004 Carrickbeg Rural,Waterford County,RoI,82,0,0,100,0,0
227018002,14446,004 Carrickbeg Rural,004 Carrickbeg Rural,Waterford County,RoI,77,0,1,98.7,0,1.3
227019001,14523,039 Carrigcastle,039 Carrigcastle,Waterford County,RoI,92,1,0,98.9,1.1,0
227020002,14482,023 Carriglea,023 Carriglea,Waterford County,RoI,85,0,1,98.8,0,1.2
227021001,14564,059 Castlerichard,059 Castlerichard,Waterford County,RoI,81,0,0,100,0,0
227021002,14565,059 Castlerichard,059 Castlerichard,Waterford County,RoI,81,0,1,98.8,0,1.2
227022001,14678,087 Clashmore,087 Clashmore,Waterford County,RoI,76,0,3,96.2,0,3.8
227022002,14679,087 Clashmore,087 Clashmore,Waterford County,RoI,72,1,0,98.6,1.4,0
227023001,14447,005 Clonea,005 Clonea,Waterford County,RoI,60,0,0,100,0,0
227023002,14448,005 Clonea,005 Clonea,Waterford County,RoI,79,0,0,100,0,0
227024002,14484,024 Clonea,024 Clonea,Waterford County,RoI,84,2,0,97.7,2.3,0
227024003,14485,024 Clonea,024 Clonea,Waterford County,RoI,111,1,0,99.1,0.9,0
227024004,14486,024 Clonea,024 Clonea,Waterford County,RoI,56,0,0,100,0,0
227024005,14487,024 Clonea,024 Clonea,Waterford County,RoI,77,0,0,100,0,0
227024006,14488,024 Clonea,024 Clonea,Waterford County,RoI,86,5,1,93.5,5.4,1.1
227024007,14489,024 Clonea,024 Clonea,Waterford County,RoI,76,2,1,96.2,2.5,1.3
227024008,14490,024 Clonea,024 Clonea,Waterford County,RoI,78,0,0,100,0,0
227024009,14491,024 Clonea,024 Clonea,Waterford County,RoI,97,7,0,93.3,6.7,0
227025001,14492,025 Colligan,025 Colligan,Waterford County,RoI,75,0,0,100,0,0
227025002,14493,025 Colligan,025 Colligan,Waterford County,RoI,73,1,0,98.6,1.4,0
227025003,14494,025 Colligan,025 Colligan,Waterford County,RoI,76,1,0,98.7,1.3,0
227026001,14524,040 Comeragh,040 Comeragh,Waterford County,RoI,78,0,1,98.7,0,1.3
227026002,14525,040 Comeragh,040 Comeragh,Waterford County,RoI,97,0,0,100,0,0
227027001,14495,026 Coumaraglin,026 Coumaraglin,Waterford County,RoI,84,1,0,98.8,1.2,0
227028001,14496,027 Dromana,027 Dromana,Waterford County,RoI,110,0,0,100,0,0
227028002,14497,027 Dromana,027 Dromana,Waterford County,RoI,89,1,0,98.9,1.1,0
227028003,14498,027 Dromana,027 Dromana,Waterford County,RoI,88,0,1,98.9,0,1.1
227029001,14499,028 Dromore,028 Dromore,Waterford County,RoI,77,0,0,100,0,0
227030001,14588,071 Drumcannon,071 Drumcannon,Waterford County,RoI,128,2,0,98.5,1.5,0
227031001,14566,060 Drumroe,060 Drumroe,Waterford County,RoI,89,0,0,100,0,0
227032001,14413,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,108,13,0,89.3,10.7,0
227032002,14414,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,78,1,0,98.7,1.3,0
227032003,14415,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,125,0,0,100,0,0
227032004,14416,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,70,25,0,73.7,26.3,0
227032005,14417,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,105,24,0,81.4,18.6,0
227032006,14418,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,9,66,0,12,88,0
227032007,14419,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,110,6,0,94.8,5.2,0
227032008,14420,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,125,0,0,100,0,0
227032009,14421,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,86,0,0,100,0,0
227032010,14422,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,126,2,1,97.7,1.6,0.8
227032011,14423,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,110,2,0,98.2,1.8,0
227032012,14424,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,118,0,0,100,0,0
227032013,14425,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,94,2,0,97.9,2.1,0
227032014,14426,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,108,5,0,95.6,4.4,0
227032015,14427,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,71,0,1,98.6,0,1.4
227032016,14428,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,70,6,0,92.1,7.9,0
227032017,14429,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,70,13,0,84.3,15.7,0
227032018,14430,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,12,46,0,20.7,79.3,0
227032019,14431,001 Dungarvan No. 1 Urban,001 Dungarvan No. 1 Urban,Waterford County,RoI,14,49,0,22.2,77.8,0
227033001,14432,002 Dungarvan No. 2 Urban,002 Dungarvan No. 2 Urban,Waterford County,RoI,106,0,0,100,0,0
227033002,14433,002 Dungarvan No. 2 Urban,002 Dungarvan No. 2 Urban,Waterford County,RoI,90,0,0,100,0,0
227033003,14434,002 Dungarvan No. 2 Urban,002 Dungarvan No. 2 Urban,Waterford County,RoI,125,2,1,97.7,1.6,0.8
227033004,14435,002 Dungarvan No. 2 Urban,002 Dungarvan No. 2 Urban,Waterford County,RoI,125,0,0,100,0,0
227033005,14436,002 Dungarvan No. 2 Urban,002 Dungarvan No. 2 Urban,Waterford County,RoI,97,0,0,100,0,0
227033006,14437,002 Dungarvan No. 2 Urban,002 Dungarvan No. 2 Urban,Waterford County,RoI,76,5,0,93.8,6.2,0
227033007,14438,002 Dungarvan No. 2 Urban,002 Dungarvan No. 2 Urban,Waterford County,RoI,110,0,0,100,0,0
227033008,14439,002 Dungarvan No. 2 Urban,002 Dungarvan No. 2 Urban,Waterford County,RoI,112,1,0,99.1,0.9,0
227033009,14440,002 Dungarvan No. 2 Urban,002 Dungarvan No. 2 Urban,Waterford County,RoI,128,0,0,100,0,0
227033010,14441,002 Dungarvan No. 2 Urban,002 Dungarvan No. 2 Urban,Waterford County,RoI,84,0,0,100,0,0
227033011,14442,002 Dungarvan No. 2 Urban,002 Dungarvan No. 2 Urban,Waterford County,RoI,87,12,0,87.9,12.1,0
227033012,14443,002 Dungarvan No. 2 Urban,002 Dungarvan No. 2 Urban,Waterford County,RoI,82,0,0,100,0,0
227034001,14500,029 Dungarvan Rural,029 Dungarvan Rural,Waterford County,RoI,118,0,1,99.2,0,0.8
227034002,14501,029 Dungarvan Rural,029 Dungarvan Rural,Waterford County,RoI,131,0,0,100,0,0
227034003,14502,029 Dungarvan Rural,029 Dungarvan Rural,Waterford County,RoI,47,8,0,85.5,14.5,0
227034004,14503,029 Dungarvan Rural,029 Dungarvan Rural,Waterford County,RoI,120,1,0,99.2,0.8,0
227034005,14504,029 Dungarvan Rural,029 Dungarvan Rural,Waterford County,RoI,98,13,0,88.3,11.7,0
227034006,14505,029 Dungarvan Rural,029 Dungarvan Rural,Waterford County,RoI,113,0,0,100,0,0
227035001,14526,041 Dunhill,041 Dunhill,Waterford County,RoI,82,0,1,98.8,0,1.2
227036001,14589,072 Faithlegg (part),072 Faithlegg (part),Waterford County,RoI,122,1,1,98.4,0.8,0.8
227036002,14590,072 Faithlegg (part),072 Faithlegg (part),Waterford County,RoI,99,0,0,100,0,0
227036003,14591,072 Faithlegg (part),072 Faithlegg (part),Waterford County,RoI,63,0,0,100,0,0
227036004,14592,072 Faithlegg (part),072 Faithlegg (part),Waterford County,RoI,129,2,0,98.5,1.5,0
227036005,14593,072 Faithlegg (part),072 Faithlegg (part),Waterford County,RoI,89,0,0,100,0,0
227036006,14594,072 Faithlegg (part),072 Faithlegg (part),Waterford County,RoI,93,2,0,97.9,2.1,0
227036007,14595,072 Faithlegg (part),072 Faithlegg (part),Waterford County,RoI,29,0,0,100,0,0
227036008,14596,072 Faithlegg (part),072 Faithlegg (part),Waterford County,RoI,74,0,0,100,0,0
227037001,14449,006 Fenoagh,006 Fenoagh,Waterford County,RoI,80,0,1,98.8,0,1.2
227038001,14527,042 Fews,042 Fews,Waterford County,RoI,106,1,0,99.1,0.9,0
227039001,14528,043 Fox's Castle,043 Fox's Castle,Waterford County,RoI,74,0,0,100,0,0
227039002,14529,043 Fox's Castle,043 Fox's Castle,Waterford County,RoI,79,0,2,97.5,0,2.5
227040001,14530,044 Gardenmorris,044 Gardenmorris,Waterford County,RoI,67,0,1,98.5,0,1.5
227040002,14531,044 Gardenmorris,044 Gardenmorris,Waterford County,RoI,74,0,1,98.7,0,1.3
227041001,14532,045 Georgestown,045 Georgestown,Waterford County,RoI,61,0,1,98.4,0,1.6
227042003,14451,007 Glen,007 Glen,Waterford County,RoI,80,0,0,100,0,0
227043001,14680,088 Glenwilliam,088 Glenwilliam,Waterford County,RoI,57,1,0,98.3,1.7,0
227044001,14567,061 Gortnapeaky,061 Gortnapeaky,Waterford County,RoI,74,0,0,100,0,0
227045001,14466,014 Graignagower,014 Graignagower,Waterford County,RoI,70,3,1,94.6,4.1,1.4
227045002,14467,014 Graignagower,014 Graignagower,Waterford County,RoI,115,1,1,98.3,0.9,0.9
227046001,14681,089 Grallagh,089 Grallagh,Waterford County,RoI,76,1,1,97.4,1.3,1.3
227047001,14682,090 Grange,090 Grange,Waterford County,RoI,112,0,1,99.1,0,0.9
227048001,14468,015 Gurteen,015 Gurteen,Waterford County,RoI,125,0,1,99.2,0,0.8
227049002,14598,073 Islandikane,073 Islandikane,Waterford County,RoI,73,1,0,98.6,1.4,0
227049004,14599,073 Islandikane,073 Islandikane,Waterford County,RoI,75,0,1,98.7,0,1.3
227049005,14600,073 Islandikane,073 Islandikane,Waterford County,RoI,85,0,0,100,0,0
227049006,14601,073 Islandikane,073 Islandikane,Waterford County,RoI,103,1,0,99,1,0
227049007,14602,073 Islandikane,073 Islandikane,Waterford County,RoI,97,1,0,99,1,0
227049008,14603,073 Islandikane,073 Islandikane,Waterford County,RoI,120,0,0,100,0,0
227050001,14506,030 Keereen,030 Keereen,Waterford County,RoI,75,1,2,96.2,1.3,2.6
227051001,14604,074 Kilbarry (part),074 Kilbarry (part),Waterford County,RoI,73,0,1,98.6,0,1.4
227052001,14533,046 Kilbarrymeaden,046 Kilbarrymeaden,Waterford County,RoI,70,0,0,100,0,0
227052002,14534,046 Kilbarrymeaden,046 Kilbarrymeaden,Waterford County,RoI,64,0,1,98.5,0,1.5
227053001,14568,062 Kilcockan,062 Kilcockan,Waterford County,RoI,80,0,2,97.6,0,2.4
227054003,14606,075 Killea,075 Killea,Waterford County,RoI,100,0,1,99,0,1
227054004,14607,075 Killea,075 Killea,Waterford County,RoI,53,1,0,98.1,1.9,0
